Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONU.SA.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONU.SA.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONU.SA.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONU.SA.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONU.SA.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.72414171,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.62330123,..,..,..,..,..,..,..,24.00828145,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.80614791,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of all women ages 15-49)",SP.DYN.CONM.AL.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.7516065,..,..,..,..,..,..,..,..,..,20.5462356,..,..,..,..,..,..,..,..,..,27.33693329,..,..,..,..,..,..,..,..,36.49244579,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.07915414,..,..,..,..,..,..,..,..,..,14.01782815,..,..,..,..,..,..,..,..,..,21.17841173,..,..,..,..,..,..,..,..,30.77319651,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.97863979,..,..,..,..,..,..,..,..,..,39.93837128,..,..,..,..,..,..,..,..,..,44.84947787,..,..,..,..,..,..,..,..,48.31551109,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.13125079,..,..,..,..,..,..,..,..,..,56.46281531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.4060028,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.09580775,..,..,..,..,..,..,..,..,..,78.21603937,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.58371054,..,..
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.229205327,3.629206957,3.828432958,4.052525731,4.264767594,4.18888623,4.33649295,4.39707974,4.276435939,4.568518568,4.27147662,4.160127916,4.080532133,4.273335987,4.22943978,4.510206735,4.245415872,4.216930455,3.918529969,3.849870556,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.345558423,9.838233629,10.26701211,10.47258919,10.44738201,10.49204144,10.55609593,10.54850937,10.7510148,11.67296157,11.57137241,11.61069802,11.74401271,11.75269757,11.87983499,12.23292757,12.4096456,12.36364825,12.33383581,12.52842695,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.066348043,4.384499981,4.537033446,4.999883627,4.847558398,4.684975893,4.680645146,4.737044688,4.462163977,4.773418874,4.452978495,4.92592794,4.995214813,5.51181602,5.384749417,5.686959059,5.44541638,5.469007033,5.018202696,4.882522597,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.837846815,4.098349241,3.922147364,4.042840855,3.981507396,4.028655681,3.994351715,3.943996309,3.92263111,4.099433794,3.9989273,4.037931847,4.116521652,4.167778472,4.122582057,4.179440179,4.21393816,3.924257458,3.818084156,3.761744453,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.066967352,5.102900795,4.977897986,5.046581004,4.986486822,4.985519658,4.920415477,4.840190164,4.882226232,5.234488621,5.03499432,5.015954472,5.068941559,5.150558774,5.181373407,5.269575126,5.262147702,5.303949559,5.251830185,5.323306735,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.509072945,5.469431279,5.387015257,5.44279977,5.370114222,5.338358492,5.260826733,5.166847291,5.207010117,5.640062899,5.406800765,5.349705499,5.388696454,5.462498715,5.519636567,5.631636362,5.631591899,5.776043043,5.716490367,5.844705454,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.413337287,9.903623662,10.33196414,10.50345772,10.46472341,10.49966993,10.54768292,10.52955746,10.69803127,11.6452183,11.5532381,11.56377535,11.69051611,11.71729341,11.86504252,12.24665192,12.41477644,12.36797217,12.29204067,12.49109797,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.22629286,12.08049786,13.04999139,14.96407454,17.68832419,19.87916441,23.41001922,27.68063748,32.28429825,33.26771151,34.53230252,39.45312253,40.09159416,43.93768804,45.92807085,46.44314224,45.46576758,47.87156101,43.07756096,42.8238047,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2151.391425,2227.952446,2411.310574,2733.827323,3011.924035,3174.908266,3345.99182,3634.88706,3888.97652,3929.470563,4058.118841,4353.728833,4363.575292,4392.515119,4507.032537,4348.939775,4484.775849,4634.427304,4857.985916,4947.709161,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.45678831,14.04621797,14.9453914,16.860856,19.61710953,22.48572866,26.59322671,31.69233969,35.81020027,36.87434604,37.81337325,41.37805814,40.11947316,43.00883663,44.18303518,45.03188507,43.5593071,45.15637392,36.01658202,34.89863818,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.63365395,26.02840665,26.87706906,30.50000718,34.4641777,40.03061315,45.82981555,54.56870813,61.80682746,63.48338403,73.58778176,83.6451549,87.33996963,90.16504764,89.98916199,88.00636043,89.88846255,89.15422806,92.53779504,96.55700912,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.08224847,64.38915575,63.65688746,71.41791797,82.63556229,97.44062509,112.6741014,135.4283535,161.9896178,166.4851113,191.7666441,223.4444415,238.2595422,255.4076488,261.3630715,249.4311478,245.7574964,269.1583012,282.4951697,292.4724826,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.9872946,108.4626207,106.3158893,118.7900802,138.9222872,165.1335162,192.2078335,232.5101903,283.3283074,292.3148231,338.0410028,397.8155351,428.2900015,464.8674753,480.0549448,456.855643,447.4203873,503.5863386,531.7150714,551.8703722,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400.035774,2488.076309,2694.568535,3059.189226,3370.283172,3550.730503,3741.833177,4062.518208,4349.286491,4408.204275,4547.27923,4886.2014,4900.730957,4936.271242,5079.995002,4915.554949,5080.617331,5263.617347,5532.184141,5638.684162,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.20327722,46.9566878,50.68620401,55.80823022,61.71445105,66.06588601,74.06509701,80.03719384,83.12529728,90.42951044,90.15527632,95.59117155,96.05031185,105.2069532,112.0951026,118.6017047,120.9383373,121.3416664,122.820893,126.0942496,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2257.312494,2423.229443,2604.189333,2769.516401,2934.142126,3092.262339,3303.093476,3481.011313,3650.785506,3812.719762,3931.919693,4100.793536,4229.168817,4373.089653,4530.907584,4710.393946,4909.405802,5080.588171,5312.547291,5520.012337,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.53817135,51.33999604,56.27163139,62.15183651,66.62355576,71.77711516,79.47964488,86.10676749,86.95032273,94.97867426,94.0936694,98.88179486,92.58990199,98.87075085,103.4125146,107.8680246,111.3910014,108.1666351,105.0247767,106.4397141,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.7344122,122.0683408,123.7119818,136.1395127,143.9329801,156.7131334,167.8810402,179.4799115,185.3022132,200.3935395,206.5085859,216.5495006,229.425198,245.7544033,251.571081,259.7443803,271.3925694,266.4960179,277.4959082,284.3330407,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187.0079042,200.2459041,210.6123821,226.3955381,241.8221553,262.8549625,287.7319958,311.74042,339.5265621,375.0438441,384.5964719,409.0383709,439.4175206,472.66316,491.3737844,508.1376923,521.8739598,544.0768206,576.5359268,612.4911883,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274.9697129,290.0657375,311.4036448,330.8882405,356.2025312,388.0081723,430.3349672,470.5352432,526.3189277,588.4014068,605.0224499,649.1289724,703.8294642,760.2903728,797.3882913,827.313317,845.9460353,905.5837671,968.8698606,1046.982295,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2524.662022,2713.730489,2917.042542,3101.153517,3281.269053,3455.939634,3687.629972,3883.662343,4068.63828,4268.320867,4398.787804,4587.564249,4737.072812,4903.855796,5096.52297,5296.822015,5515.510055,5730.002342,6000.257481,6242.533256,..,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Least developed countries: UN classification,LDC,20.56909894,20.40749,20.22142672,19.98686112,19.68324464,19.31244923,18.89354825,18.45166895,18.00790149,17.57218138,17.14968802,16.74525087,16.36572544,16.02436491,15.73390817,15.49312215,15.29598908,15.13042177,14.97320817,14.79712446,14.58713609,14.34389941,14.07886693,13.80075553,13.5117345,13.21355568,12.90866646,12.59946691,12.28770244,11.97150416,11.64663347,11.31151899,10.96789267,10.61924973,10.26885659,9.922126101,9.584016603,9.259345731,8.952793379,8.66722761,8.403054408,8.160469073,7.94052683,7.744068573,7.5716327,7.420503442,7.288059026,7.171727254,7.068836333,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,OECD members,OED,9.499315144,9.547739215,9.367329299,9.31118778,9.252636938,9.006310296,9.030309235,8.873485809,9.005701778,8.829271512,8.719277965,8.801390417,8.695149027,8.740163789,8.662915651,8.598034374,8.59612366,8.55535871,8.534128446,8.499724721,8.396171471,8.51182311,8.412402335,8.440618866,8.351738342,8.284585708,8.261915804,8.277781283,8.131697516,8.063230428,8.114928602,8.171245,7.898348274,8.021485534,7.899201287,7.932991954,8.017209001,7.950725072,8.000562112,8.047240423,8.163250052,8.192230165,8.130470816,8.402063772,8.363427196,8.526133004,8.580013576,8.549140356,9.387096038,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Low income,LIC,20.33007207,19.997837,19.68252238,19.38523564,19.10642051,18.84245559,18.58916345,18.3421435,18.09603508,17.84519773,17.58959063,17.33182854,17.07744688,16.84174823,16.64524596,16.50091906,16.41020684,16.35840634,16.31313633,16.23469584,16.09956198,15.91032644,15.68797742,15.4437712,15.17519069,14.87804091,14.55236512,14.20107066,13.82973423,13.44107653,13.03474823,12.61252227,12.17823141,11.7390384,11.30063521,10.87076205,10.45776348,10.06985132,9.712095944,9.385228091,9.085254328,8.808841947,8.554921406,8.323934177,8.116234272,7.929372845,7.760651937,7.607333712,7.466415288,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Lower middle income,LMC,15.56124798,15.23962443,14.90940479,14.56994614,14.22388117,13.87911039,13.54496703,13.20654813,12.91721784,12.62849764,12.36632519,12.11953155,11.88800864,11.63797301,11.38016218,11.15227195,10.92397372,10.68530552,10.46850365,10.2747894,10.08757805,9.919948431,9.757306159,9.609469413,9.454349371,9.308934756,9.174040114,9.060128697,8.955980699,8.835137486,8.726981476,8.61042917,8.481812055,8.367556147,8.226682065,8.092362827,7.956882333,7.807224122,7.683730016,7.56185451,7.463183301,7.377540683,7.308895672,7.255172825,7.210251055,7.179383612,7.16134443,7.148972389,7.169311828,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Middle income,MIC,11.86713239,11.50783799,11.42434627,11.24140482,11.03822558,10.74733584,10.38725425,10.20269367,10.10086359,9.942093937,9.861214189,9.830350967,9.698310124,9.532554624,9.365984127,9.198803519,9.053319416,8.889111965,8.828305048,8.745891426,8.652138045,8.651753725,8.564612961,8.491587555,8.37818092,8.274191631,8.189375846,8.154461235,8.120244239,8.060110278,8.020075546,7.963111801,7.883413817,7.854056454,7.825008628,7.765531015,7.716203744,7.620264515,7.557971261,7.471368915,7.401467456,7.33802899,7.296840634,7.250846044,7.216266877,7.194221604,7.195500529,7.19148477,7.276613809,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Upper middle income,UMC,8.491317011,8.090565388,8.221729214,8.165648792,8.074273638,7.809709215,7.400057111,7.336098838,7.387700258,7.331640063,7.405957431,7.56681372,7.512648016,7.412089713,7.321057796,7.201429027,7.127240288,7.026278723,7.112627636,7.140570535,7.12648811,7.292385907,7.275699025,7.278060985,7.200362388,7.132480256,7.093940252,7.138229305,7.174162402,7.174836772,7.205201112,7.20998815,7.180783122,7.245640908,7.34480393,7.371244278,7.423302679,7.390774993,7.402265919,7.358438753,7.32391611,7.288045271,7.281488521,7.245297233,7.224034681,7.213507458,7.240224424,7.247596796,7.419485505,..
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,High income,HIC,9.269646773,9.363265383,9.188304841,9.164486481,9.141622618,8.91707532,8.979931096,8.847963946,9.034137901,8.866497027,8.773570801,8.903318237,8.805709626,8.890440254,8.822133121,8.784844382,8.803656718,8.769954654,8.760675397,8.747929233,8.682084293,8.820652982,8.729217023,8.78017881,8.716332854,8.650317705,8.635358545,8.665136225,8.50819964,8.447578446,8.525609813,8.595944734,8.289276157,8.428544588,8.274220489,8.30267539,8.385888259,8.301950665,8.349174978,8.39154629,8.513347397,8.529954437,8.468401065,8.766687544,8.719727323,8.897089123,8.950673514,8.905806268,9.860285983,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.68950699,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
